Model_Year,Model,Manufacturer,ManufacturerID,VehicleID,Category,Fuel,FuelID,Transmission_Type,Engine_Description
2019,RLX Hybrid,Acura,365,12066,Sedan/Wagon,Hybrid Electric,45,Auto,3.5L V6
2019,RX 450h AWD,Lexus,243,12084,SUV,Hybrid Electric,45,Auto,3.5L V6
2019,RX 450h L AWD,Lexus,243,12147,SUV,Hybrid Electric,45,Auto,3.5L V6
2019,Range Rover Sport MHEV,Land Rover,387,12403,SUV,Hybrid Electric,45,Auto,3.0L V6
2019,Revero,Karma,424,12400,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
150 kW electric motors (x2)"
2019,Rogue AWD Hybrid,Nissan,217,12085,SUV,Hybrid Electric,45,Auto,2.0L I4
2019,Rogue FWD Hybrid,Nissan,217,12086,SUV,Hybrid Electric,45,Auto,2.0L I4
2019,S 560e,Mercedes-Benz,239,12401,SUV,Plug-in Hybrid Electric,57,Auto,"3.0L I4
90 kW electric motor"
2019,S60 AWD,Volvo,395,12242,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
34 & 65 kW electric motors"
2019,S90 AWD,Volvo,395,12071,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
34 & 65 kW electric motors"
2019,Sonata Hybrid,Hyundai,351,12139,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2019,Sonata Hybrid SE,Hyundai,351,12140,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2019,Soul,Kia,361,12221,Sedan/Wagon,Electric,41,Auto,"81 kW electric motor
80 Ah battery"
2019,Super Duty F-250 2WD/4WD,Ford,219,12228,Pickup,Hybrid Electric,45,Auto,"6.2L V8 
XL XLH hybrid drive system"
2019,Super Duty F-250 2WD/4WD,Ford,219,12235,Pickup,Plug-in Hybrid Electric,57,Auto,"6.2L V8
XL XLP Plug-in Hybrid Electric System"
2019,Transit Van/Wagon,Ford,219,12220,Van,Electric,41,Auto,"160 kW electric motor
86 kWh battery"
2019,Transit Van/Wagon,Ford,219,12246,Van,Electric,41,Auto,"160 kW electric motor
43 kWh battery"
2019,Transit Van/Wagon,Ford,219,12229,Van,Hybrid Electric,45,Auto,"3.5L V6 3.7L V6
XL XLH hybrid drive system"
2019,UX 250h,Lexus,243,12189,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2019,UX 250h AWD,Lexus,243,12190,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2019,Volt,Chevrolet,215,12165,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.5L I4
48 kW & 87 kW electric motor"
2019,Wrangler 4x4,Jeep,275,12141,SUV,Hybrid Electric,45,Auto,2.4L I4
2019,Wrangler Unlimited 4x4,Jeep,275,12142,SUV,Hybrid Electric,45,Auto,2.4L I4
2019,XC60 AWD,Volvo,395,12072,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
34 & 65 kW electric motors"
2019,XC90 AWD,Volvo,395,12073,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
34 & 65 kW electric motors"
2019,e-Golf,Volkswagen,347,12105,Sedan/Wagon,Electric,41,Auto,"100 kW electric motor
111 Ah battery"
2019,e-tron,Audi,377,12247,SUV,Electric,41,Auto,"141 kW and 172 kW electric motors
240 Ah battery"
2019,e6,BYD Motors,410,12217,Sedan/Wagon,Electric,41,Auto,"75 kW electric motor 
270 Ah battery"
2019,i3,BMW,211,12100,Sedan/Wagon,Electric,41,Auto,"125 kW electric motor
120 Ah battery"
2019,i3 with Range Extender,BMW,211,12200,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"0.6L I2
125 kW electric motor"
2019,i3s,BMW,211,12101,Sedan/Wagon,Electric,41,Auto,"135 kW electric motor
120 Ah battery"
2019,i3s with Range Extender,BMW,211,12201,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"0.6L I2
135 kW electric motor"
2019,i8 Coupe,BMW,211,12052,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.5L I3 
96 kW electric motor"
2019,i8 Roadster,BMW,211,12053,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.5L I3 
96 kW electric motor"
2020,1500 2WD,Ram,349,12289,Pickup,Hybrid Electric,45,Auto,3.6L V6
2020,1500 2WD,Ram,349,12290,Pickup,Hybrid Electric,45,Auto,5.7L V8
2020,1500 4WD,Ram,349,12292,Pickup,Hybrid Electric,45,Auto,5.7L V8
2020,1500 4WD,Ram,349,12291,Pickup,Hybrid Electric,45,Auto,3.6L V6
2020,1500 HFE 2WD,Ram,349,12288,Pickup,Hybrid Electric,45,Auto,3.6L V6
2020,530e,BMW,211,12333,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
83 kW electric motor"
2020,530e xDrive,BMW,211,12334,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
83 kW electric motor"
2020,745e xDrive,BMW,211,12294,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"3.0L V6
83 kW electric motor"
2020,A6 Allroad,Audi,377,12379,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2020,A6 quattro,Audi,377,12378,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2020,A6 quattro,Audi,377,12307,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2020,A7 quattro,Audi,377,12383,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2020,A8L,Audi,377,12385,Sedan/Wagon,Hybrid Electric,45,Auto,4.0L V8
2020,A8L,Audi,377,12419,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"3.0L V6
100 kW electric motor"
2020,A8L,Audi,377,12384,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2020,AMG CLS53 4MATIC+,Mercedes-Benz,239,12319,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2020,AMG E53 4MATIC+,Mercedes-Benz,239,12320,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2020,AMG E53 4MATIC+ (Convertible),Mercedes-Benz,239,12322,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2020,AMG E53 4MATIC+ (Coupe),Mercedes-Benz,239,12321,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2020,AMG GT 53 4MATIC+,Mercedes-Benz,239,12318,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2020,Accord,Honda,209,12354,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2020,Avalon Hybrid,Toyota,221,12326,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2020,Avalon Hybrid XLE,Toyota,221,12327,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2020,Aviator AWD PHEV,Lincoln,227,12423,SUV,Plug-in Hybrid Electric,57,Auto,"3.0L V6
74 kW electric motor"
2020,Bentayga,Bentley Motors,355,12475,SUV,Plug-in Hybrid Electric,57,Auto,"3.0L V6
100 kW electric motor"
2020,Bolt EV,Chevrolet,215,12351,Sedan/Wagon,Electric,41,,"150 kW electric motor
188 Ah battery"
2020,CLS 450,Mercedes-Benz,239,12323,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2020,CLS 450 4MATIC,Mercedes-Benz,239,12324,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2020,CR-V AWD,Honda,209,12437,SUV,Hybrid Electric,45,Auto,2.0L I4
2020,Camry Hybrid LE,Toyota,221,12328,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2020,Camry Hybrid XLE/SE,Toyota,221,12329,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2020,Cayenne Turbo S e-Hybrid,Porsche,391,12482,SUV,Plug-in Hybrid Electric,57,Auto,"4.0L V8
99 kW electric motor"
2020,Cayenne Turbo S e-Hybrid Coupe,Porsche,391,12483,SUV,Plug-in Hybrid Electric,57,Auto,"4.0L V8
99 kW electric motor"
2020,Cayenne e-Hybrid,Porsche,391,12449,SUV,Plug-in Hybrid Electric,57,Auto,"3.0L V6
99 kW electric motor"
2020,Cayenne e-Hybrid Coupe,Porsche,391,12450,SUV,Plug-in Hybrid Electric,57,Auto,"3.0L V6
99 kW electric motor"
2020,Clarity PHEV,Honda,209,12430,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.5L I4
135 kW electric motor"
2020,Cooper SE Countryman ALL4,Mini,425,12411,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.5L I3
65 kW electric motor"
2020,Cooper SE Hardtop 2 door,Mini,425,12434,Sedan/Wagon,Electric,41,Auto,"135 kW electric motor
93 Ah battery"
2020,Corolla Hybrid,Toyota,221,12293,Sedan/Wagon,Hybrid Electric,45,Auto,1.8L I4
2020,Crosstrek Hybrid AWD,Subaru,383,12399,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
88 kW electric motor"
2020,Defender 110 MHEV,Land Rover,387,12452,SUV,Hybrid Electric,45,Auto,3.0L V6
2020,Defender 90 MHEV,Land Rover,387,12453,SUV,Hybrid Electric,45,Auto,3.0L V6
2020,ES 300h,Lexus,243,12314,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2020,Escape AWD HEV,Ford,219,12389,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2020,Escape FWD HEV,Ford,219,12388,Sedan/Wagon,Hybrid Electric,45,Auto,2.5L I4
2020,Escape FWD PHEV,Ford,219,12455,SUV,Plug-in Hybrid Electric,57,Auto,"2.5L I4
36 kW electric motor"
2020,Explorer HEV AWD,Ford,219,12309,SUV,Hybrid Electric,45,Auto,3.3L V6
2020,Explorer HEV RWD,Ford,219,12308,SUV,Hybrid Electric,45,Auto,3.3L V6
2020,F-150 2WD/4WD,Ford,219,12476,Pickup,Plug-in Hybrid Electric,57,Auto,"2.7L V6 3.3L V6
XL XLP Plug-in Hybrid Electric System"
2020,Fusion Energi Plug in Hybrid FWD,Ford,219,12337,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
68 kW electric motor"
2020,Fusion Hybrid FWD,Ford,219,12310,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2020,Fusion Hybrid TAXI,Ford,219,12311,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2020,Fusion Special Service PHEV,Ford,219,12336,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
68 kW electric motor"
2020,GLC 350e 4MATIC,Mercedes-Benz,239,12478,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
90 kW electric motor"
2020,GLE 450 4MATIC,Mercedes-Benz,239,12287,SUV,Hybrid Electric,45,Auto,3.0L V6
2020,GLE 580 4MATIC,Mercedes-Benz,239,12406,SUV,Hybrid Electric,45,Auto,4.0L V8
2020,GLS 450 4MATIC,Mercedes-Benz,239,12325,SUV,Hybrid Electric,45,Auto,3.0L V6
2020,GLS 580 4MATIC,Mercedes-Benz,239,12407,SUV,Hybrid Electric,45,Auto,4.0L V8
2020,Highlander Hybrid,Toyota,221,12428,SUV,Hybrid Electric,45,Auto,2.5L I4
2020,Highlander Hybrid AWD,Toyota,221,12427,SUV,Hybrid Electric,45,Auto,3.5L V6
2020,Highlander Hybrid AWD LTD/PLAT,Toyota,221,12429,SUV,Hybrid Electric,45,Auto,3.5L V6
2020,I-PACE,Jaguar,385,12267,SUV,Electric,41,Auto,"201 kW electric motor
223 Ah battery"
2020,Insight,Honda,209,12281,Sedan/Wagon,Hybrid Electric,45,Auto,1.5L I4
2020,Insight Touring,Honda,209,12282,Sedan/Wagon,Hybrid Electric,45,Auto,1.5L I4
2020,Ioniq,Hyundai,351,12390,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2020,Ioniq Blue,Hyundai,351,12391,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2020,Ioniq Electric,Hyundai,351,12362,Sedan/Wagon,Electric,41,Auto,"100 kW electric motor
120 Ah battery"
2020,Ioniq Plug-in Hybrid,Hyundai,351,12397,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.6L I4
32 kW electric motor"
2020,Kona Electric,Hyundai,351,12352,SUV,Electric,41,Auto,"150 kW electric motor
180 Ah battery"
2020,LC 500h,Lexus,243,12285,Sedan/Wagon,Hybrid Electric,45,Auto,3.5L V6
2020,LS 500h,Lexus,243,12355,Sedan/Wagon,Hybrid Electric,45,Auto,3.5L V6
2020,LS 500h AWD,Lexus,243,12356,Sedan/Wagon,Hybrid Electric,45,Auto,3.5L V6
2020,Leaf (40 kWh battery pack),Nissan,217,12444,Sedan/Wagon,Electric,41,Auto,"110 kW electric motor
115 Ah battery"
2020,Leaf (62 kWh battery pack),Nissan,217,12445,Sedan/Wagon,Electric,41,Auto,"160 kW electric motor
176 Ah battery"
2020,Leaf SV/SL (62 kWh battery pack),Nissan,217,12446,Sedan/Wagon,Electric,41,Auto,"160 kW electric motor
176 Ah battery"
2020,MDX AWD,Acura,365,12280,SUV,Hybrid Electric,45,Auto,3.0L V6
2020,MKZ Hybrid FWD,Lincoln,227,12317,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2020,Model 3 Long Range,Tesla,237,12372,Sedan/Wagon,Electric,41,Auto,"211 kW electric motor
230 Ah battery"
2020,Model 3 Long Range AWD,Tesla,237,12373,Sedan/Wagon,Electric,41,Auto,"147 kW and 188 kW electric motors
230 Ah battery"
2020,"Model 3 Long Range Performance AWD (18"" Wheels)",Tesla,237,12374,Sedan/Wagon,Electric,41,Auto,"147 kW and 188 kW electric motors
230 Ah battery"
2020,Model 3 Mid Range,Tesla,237,12371,Sedan/Wagon,Electric,41,Auto,"211 kW electric motor
230 Ah battery"
2020,Model 3 Standard Range,Tesla,237,12369,Sedan/Wagon,Electric,41,Auto,"211 kW electric motor
230 Ah battery"
2020,Model 3 Standard Range Plus,Tesla,237,12370,Sedan/Wagon,Electric,41,Auto,"211 kW electric motor
230 Ah battery"
2020,Model S Long Range,Tesla,237,12368,Sedan/Wagon,Electric,41,Auto,"193 kW and 205 kW electric motor
245 Ah battery"
2020,Model S Long Range Plus,Tesla,237,12465,Sedan/Wagon,Electric,41,Auto,"193 kW and 375 kW electric motor
245 Ah battery"
2020,"Model S Performance (19"" Wheels)",Tesla,237,12366,Sedan/Wagon,Electric,41,Auto,"193 kW and 205 kW electric motor
245 Ah battery"
2020,Model S Standard Range,Tesla,237,12367,Sedan/Wagon,Electric,41,Auto,"193 kW and 205 kW electric motor
245 Ah battery"
2020,Model X Long Range,Tesla,237,12364,SUV,Electric,41,Auto,"193 and 205 kW electric motors
250 Ah battery"
2020,"Model X Performance (20"" Wheels)",Tesla,237,12365,SUV,Electric,41,Auto,"205 and 375 kW electric motors
250 Ah battery"
2020,Model X Standard Range,Tesla,237,12363,SUV,Electric,41,Auto,"193 and 205 kW electric motors
250 Ah battery"
2020,Model Y Long Range AWD,Tesla,237,12498,SUV,Electric,41,Auto,"158 and 203 kW electric motors
230 Ah battery"
2020,Model Y Performance AWD,Tesla,237,12454,SUV,Electric,41,Auto,"147 and 211 kW electric motors
230 Ah battery"
2020,"Model Y Performance AWD (21"" wheels)",Tesla,237,12497,SUV,Electric,41,Auto,"158 and 219 kW electric motors
230 Ah battery"
2020,NSX,Acura,365,12377,Sedan/Wagon,Hybrid Electric,45,Auto,3.5L V6
2020,NX 300h AWD,Lexus,243,12286,SUV,Hybrid Electric,45,Auto,2.5L I4
2020,Niro,Kia,361,12392,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2020,Niro Electric,Kia,361,12440,Sedan/Wagon,Electric,41,Auto,"150 kW electric motor
180 Ah battery"
2020,Niro FE,Kia,361,12393,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2020,Niro Plug-in Hybrid,Kia,361,12410,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.6L I4
32 kW electric motor"
2020,Niro Touring,Kia,361,12394,Sedan/Wagon,Hybrid Electric,45,Auto,1.6L I4
2020,Optima Hybrid,Kia,361,12284,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2020,Optima Plug-In Hybrid,Kia,361,12338,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
50 kW electric motor"
2020,Outlander PHEV,Mitsubishi,263,12339,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
60 kW electric motor"
2020,Pacifica Hybrid,Chrysler,223,12335,Van,Plug-in Hybrid Electric,57,Auto,"3.6L V6
89 kW electric motor"
2020,Panamera 4 e-Hybrid,Porsche,391,12412,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.9L V6
70 kW electric motor"
2020,Panamera 4 e-Hybrid Executive,Porsche,391,12414,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.9L V6
70 kW electric motor"
2020,Panamera 4 e-Hybrid ST,Porsche,391,12413,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.9L V6
70 kW electric motor"
2020,Panamera Turbo S e-Hybrid,Porsche,391,12340,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"4.0L V8
70 kW electric motor"
2020,Panamera Turbo S e-Hybrid Executive,Porsche,391,12341,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"4.0L V8
70 kW electric motor"
2020,Panamera Turbo S e-Hybrid ST,Porsche,391,12342,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"4.0L V8
70 kW electric motor"
2020,Polestar I,Polestar Automotive USA,462,12456,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4 
52 85 86kW 3-phase Sync. electric motor"
2020,Prius,Toyota,221,12330,Sedan/Wagon,Hybrid Electric,45,Auto,1.8L I4
2020,Prius AWD,Toyota,221,12331,Sedan/Wagon,Hybrid Electric,45,Auto,1.8L I4
2020,Prius Eco,Toyota,221,12332,Sedan/Wagon,Hybrid Electric,45,Auto,1.8L I4
2020,Prius Prime,Toyota,221,12343,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.8L I4
23 & 53 kW electric motor"
2020,Q5,Audi,377,12420,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
105 kW electric motor"
2020,Q7,Audi,377,12386,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2020,Q8,Audi,377,12387,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2020,RAV4 Hybrid AWD,Toyota,221,12361,SUV,Hybrid Electric,45,Auto,2.5L I4
2020,RLX,Acura,365,12306,Sedan/Wagon,Hybrid Electric,45,Auto,3.5L V6
2020,RS Q8,Audi,377,12436,SUV,Hybrid Electric,45,Auto,4.0L V8
2020,RX 450h AWD,Lexus,243,12315,SUV,Hybrid Electric,45,Auto,3.5L V6
2020,RX 450hL AWD,Lexus,243,12316,SUV,Hybrid Electric,45,Auto,3.5L V6
2020,Range Rover MHEV,Land Rover,387,12481,SUV,Hybrid Electric,45,Auto,3.0L V6
2020,Range Rover PHEV,Land Rover,387,12421,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
105 kW electric motor"
2020,Range Rover Sport MHEV,Land Rover,387,12685,SUV,Hybrid Electric,45,Auto,3.0L V6
2020,Range Rover Sport PHEV,Land Rover,387,12422,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
105 kW electric motor"
2020,"Revero GT (21"" wheels)",Karma,424,12398,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.5L I3
175 kW electric motors (x2)"
2020,S 560e,Mercedes-Benz,239,12443,SUV,Plug-in Hybrid Electric,57,Auto,"3.0L V6
90 kW electric motor"
2020,S6,Audi,377,12380,Sedan/Wagon,Hybrid Electric,45,Auto,2.9L V6
2020,S60 AWD,Volvo,395,12344,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
34 & 65 kW electric motors"
2020,S7,Audi,377,12381,Sedan/Wagon,Hybrid Electric,45,Auto,2.9L V6
2020,S8,Audi,377,12382,Sedan/Wagon,Hybrid Electric,45,Auto,4.0L V8
2020,S90 AWD,Volvo,395,12345,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
34 & 65 kW electric motors"
2020,Sonata Hybrid,Hyundai,351,12425,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2020,Sonata Hybrid Blue,Hyundai,351,12426,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2020,Super Duty F-250 2WD/4WD,Ford,219,12477,Pickup,Plug-in Hybrid Electric,57,Auto,"7.3L V8
XL XLP Plug-in Hybrid Electric System"
2020,Super Duty F-250 2WD/4WD,Ford,219,12472,Pickup,Hybrid Electric,45,Auto,"7.3L V8 
XL XLH hybrid drive system"
2020,Taycan 4S Perf Battery Plus,Porsche,391,12451,Sedan/Wagon,Electric,41,Auto,"120 kW electric motor
129 Ah battery"
2020,Taycan Turbo,Porsche,391,12417,Sedan/Wagon,Electric,41,Auto,"170 kW electric motor
129 Ah battery"
2020,Taycan Turbo S,Porsche,391,12416,Sedan/Wagon,Electric,41,Auto,"170 kW electric motor
129 Ah battery"
2020,Transit Cargo Van,Ford,219,12461,Van,Electric,41,Auto,"160 kW electric motor
43 kWh battery"
2020,Transit Cargo Van,Ford,219,12473,Van,Hybrid Electric,45,Auto,"3.5L V6
XL XLH hybrid drive system"
2020,Transit Cargo Van,Ford,219,12462,Van,Electric,41,Auto,"160 kW electric motor
86 kWh battery"
2020,Transit Passenger Van,Ford,219,12464,Passenger Van/Shuttle Bus,Electric,41,Auto,"160 kW electric motor
43 kWh battery"
2020,Transit Passenger Van,Ford,219,12474,Passenger Van/Shuttle Bus,Hybrid Electric,45,Auto,"3.5L V6
XL XLH hybrid drive system"
2020,Transit Passenger Van,Ford,219,12463,Passenger Van/Shuttle Bus,Electric,41,Auto,"160 kW electric motor
86 kWh battery"
2020,UX 250h,Lexus,243,12395,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2020,UX 250h AWD,Lexus,243,12396,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2020,V60 AWD,Volvo,395,12346,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
34 & 65 kW electric motors"
2020,Wrangler 4x4,Jeep,275,12424,SUV,Hybrid Electric,45,Auto,2.0L I4
2020,Wrangler Unlimited 4x4,Jeep,275,12283,SUV,Hybrid Electric,45,Auto,3.6L V6
2020,Wrangler Unlimited 4x4,Jeep,275,12312,SUV,Hybrid Electric,45,Auto,2.0L I4
2020,X3 xDrive30e,BMW,211,12442,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
80 kW electric motor"
2020,XC60 AWD,Volvo,395,12347,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
34 & 65 kW electric motors"
2020,XC90 AWD,Volvo,395,12348,SUV,Plug-in Hybrid Electric,57,Auto,"2.0L I4
34 & 65 kW electric motors"
2020,e-Golf,Volkswagen,347,12353,Sedan/Wagon,Electric,41,Auto,"100 kW electric motor
111 Ah battery"
2020,e-tron Sportback,Audi,377,12432,SUV,Electric,41,Auto,"141 kW and 172 kW electric motors
240 Ah battery"
2020,i3,BMW,211,12438,Sedan/Wagon,Electric,41,Auto,"125 kW electric motor
120 Ah battery"
2020,i3 with Range Extender,BMW,211,12447,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"0.6L I2
125 kW electric motor"
2020,i3s,BMW,211,12439,Sedan/Wagon,Electric,41,Auto,"135 kW electric motor
120 Ah battery"
2020,i3s with Range Extender,BMW,211,12448,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"0.6L I2
135 kW electric motor"
2020,i8 Coupe,BMW,211,12408,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.5L I3 
105 kW electric motor"
2020,i8 Roadster,BMW,211,12409,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"1.5L I3 
105 kW electric motor"
2021,1500 2WD,Ram,349,12566,Pickup,Hybrid Electric,45,Auto,3.6L V6
2021,1500 2WD,Ram,349,12567,Pickup,Hybrid Electric,45,Auto,5.7L V8
2021,1500 4WD,Ram,349,12568,Pickup,Hybrid Electric,45,Auto,3.6L V6
2021,1500 4WD,Ram,349,12569,Pickup,Hybrid Electric,45,Auto,5.7L V8
2021,1500 HFE 4X2,Ram,349,12656,Pickup,Hybrid Electric,45,Auto,3.6L V6
2021,330e,BMW,211,12546,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
80 kW electric motor"
2021,330e xDrive,BMW,211,12547,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
80 kW electric motor"
2021,530e,BMW,211,12722,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
80 kW electric motor"
2021,530e xDrive,BMW,211,12723,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
80 kW electric motor"
2021,540i,BMW,211,12565,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,540i xDrive,BMW,211,12514,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,745e xDrive,BMW,211,12548,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"3.0L V6
83 kW electric motor"
2021,A4 S line quattro,Audi,377,12598,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2021,A4 allroad quattro,Audi,377,12597,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2021,A4 quattro,Audi,377,12637,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2021,A5 Cabriolet quattro,Audi,377,12600,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2021,A5 Sportback S line quattro,Audi,377,12601,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2021,A5 Sportback quattro,Audi,377,12638,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2021,A5 quattro,Audi,377,12599,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2021,A6 Allroad,Audi,377,12507,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,A6 quattro,Audi,377,12602,Sedan/Wagon,Hybrid Electric,45,Auto,2.0L I4
2021,A6 quattro,Audi,377,12506,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,A7 quattro,Audi,377,12510,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,A7 quattro,Audi,377,12611,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"2.0L I4
105 kW electric motor"
2021,A8L,Audi,377,12612,Sedan/Wagon,Plug-in Hybrid Electric,57,Auto,"3.0L V6
100 kW electric motor"
2021,A8L,Audi,377,12557,Sedan/Wagon,Hybrid Electric,45,Auto,4.0L V8
2021,A8L,Audi,377,12511,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,AMG CLS 53 4MATIC+,Mercedes-Benz,239,12648,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,AMG E53 4MATIC+,Mercedes-Benz,239,12649,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,AMG E53 4MATIC+ (Convertible),Mercedes-Benz,239,12651,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,AMG E53 4MATIC+ (Coupe),Mercedes-Benz,239,12650,Sedan/Wagon,Hybrid Electric,45,Auto,3.0L V6
2021,AMG GLE 53 4MATIC+,Mercedes-Benz,239,12532,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,AMG GLE 53 4MATIC+ Coupe,Mercedes-Benz,239,12533,SUV,Hybrid Electric,45,Auto,3.0L V6
2021,AMG GLE 63 4MATIC+,Mercedes-Benz,239,12534,SUV,Hybrid Electric,45,Auto,4.0L V8
