month,date_id,model_id,monthly_sales
2011-12-01,"40,908",17,0
2012-01-01,"40,939",17,0
2012-02-01,"40,968",17,0
2012-03-01,"40,999",17,0
2012-04-01,"41,029",17,0
2012-05-01,"41,060",17,0
2012-06-01,"41,090",17,0
2012-07-01,"41,121",17,0
2012-08-01,"41,152",17,0
2012-09-01,"41,182",17,0
2012-10-01,"41,213",17,0
2012-11-01,"41,243",17,0
2012-12-01,"41,274",17,0
2013-01-01,"41,305",17,81
2013-02-01,"41,333",17,158
2013-03-01,"41,364",17,180
2013-04-01,"41,394",17,147
2013-05-01,"41,425",17,157
2013-06-01,"41,455",17,177
2013-07-01,"41,486",17,150
2013-08-01,"41,517",17,175
2013-09-01,"41,547",17,110
2013-10-01,"41,578",17,115
2013-11-01,"41,608",17,130
2013-12-01,"41,639",17,158
2014-01-01,"41,670",17,100
2014-02-01,"41,698",17,129
2014-03-01,"41,729",17,177
2014-04-01,"41,759",17,116
2014-05-01,"41,790",17,177
2014-06-01,"41,820",17,197
2014-07-01,"41,851",17,198
2014-08-01,"41,882",17,264
2014-09-01,"41,912",17,176
2014-10-01,"41,943",17,186
2014-11-01,"41,973",17,191
2014-12-01,"42,004",17,53
2015-01-01,"42,035",17,85
2015-02-01,"42,063",17,145
2015-03-01,"42,094",17,140
2015-04-01,"42,124",17,124
2015-05-01,"42,155",17,165
2015-06-01,"42,185",17,152
2015-07-01,"42,216",17,135
2015-08-01,"42,247",17,176
2015-09-01,"42,277",17,145
2015-10-01,"42,308",17,126
2015-11-01,"42,338",17,93
2015-12-01,"42,369",17,96
2016-01-01,"42,400",17,66
2016-02-01,"42,429",17,81
2016-03-01,"42,460",17,110
2016-04-01,"42,490",17,81
2016-05-01,"42,521",17,54
2016-06-01,"42,551",17,54
2016-07-01,"42,582",17,58
2016-08-01,"42,613",17,75
2016-09-01,"42,643",17,82
2016-10-01,"42,674",17,73
2016-11-01,"42,704",17,66
2016-12-01,"42,735",17,101
2017-01-01,"42,766",17,56
2017-02-01,"42,794",17,228
2017-03-01,"42,825",17,407
2017-04-01,"42,855",17,125
2017-05-01,"42,886",17,132
2017-06-01,"42,916",17,110
2017-07-01,"42,947",17,148
2017-08-01,"42,978",17,131
2017-09-01,"43,008",17,131
2017-10-01,"43,039",17,115
2017-11-01,"43,069",17,121
2017-12-01,"43,100",17,113
2018-01-01,"43,131",17,70
2018-02-01,"43,159",17,73
2018-03-01,"43,190",17,137
2018-04-01,"43,220",17,83
2018-05-01,"43,251",17,88
2018-06-01,"43,281",17,50
2018-07-01,"43,312",17,46
2018-08-01,"43,343",17,7
2018-09-01,"43,373",17,4
2018-10-01,"43,404",17,0
2018-11-01,"43,434",17,1
2018-12-01,"43,465",17,1
2019-01-01,"43,496",17,0
2019-02-01,"43,524",17,0
2019-03-01,"43,555",17,0
2019-04-01,"43,585",17,0
2019-05-01,"43,616",17,0
2019-06-01,"43,646",17,0
2019-07-01,"43,677",17,0
2019-08-01,"43,708",17,0
2019-09-01,"43,738",17,0
2019-10-01,"43,769",17,0
2019-11-01,"43,799",17,0
2019-12-01,"43,830",17,0
2011-01-01,"40,574",18,0
2011-02-01,"40,602",18,0
2011-03-01,"40,633",18,0
2011-04-01,"40,663",18,0
2011-05-01,"40,694",18,0
2011-06-01,"40,724",18,0
2011-07-01,"40,755",18,0
2011-08-01,"40,786",18,0
2011-09-01,"40,816",18,0
2011-10-01,"40,847",18,0
2011-11-01,"40,877",18,0
2011-12-01,"40,908",18,0
2012-01-01,"40,939",18,2
2012-02-01,"40,968",18,0
2012-03-01,"40,999",18,0
2012-04-01,"41,029",18,0
2012-05-01,"41,060",18,6
2012-06-01,"41,090",18,89
2012-07-01,"41,121",18,38
2012-08-01,"41,152",18,34
2012-09-01,"41,182",18,59
2012-10-01,"41,213",18,118
2012-11-01,"41,243",18,172
2012-12-01,"41,274",18,162
2013-01-01,"41,305",18,0
2013-02-01,"41,333",18,119
2013-03-01,"41,364",18,295
2013-04-01,"41,394",18,364
2013-05-01,"41,425",18,416
2013-06-01,"41,455",18,390
2013-07-01,"41,486",18,407
2013-08-01,"41,517",18,600
2013-09-01,"41,547",18,750
2013-10-01,"41,578",18,1087
2013-11-01,"41,608",18,870
2013-12-01,"41,639",18,791
2014-01-01,"41,670",18,533
2014-02-01,"41,698",18,779
2014-03-01,"41,729",18,899
2014-04-01,"41,759",18,743
2014-05-01,"41,790",18,1342
2014-06-01,"41,820",18,1939
2014-07-01,"41,851",18,1226
2014-08-01,"41,882",18,1222
2014-09-01,"41,912",18,640
2014-10-01,"41,943",18,686
2014-11-01,"41,973",18,752
2014-12-01,"42,004",18,789
2015-01-01,"42,035",18,426
2015-02-01,"42,063",18,603
2015-03-01,"42,094",18,837
2015-04-01,"42,124",18,711
2015-05-01,"42,155",18,986
2015-06-01,"42,185",18,727
2015-07-01,"42,216",18,852
2015-08-01,"42,247",18,949
2015-09-01,"42,277",18,808
2015-10-01,"42,308",18,849
2015-11-01,"42,338",18,944
2015-12-01,"42,369",18,1058
2016-01-01,"42,400",18,581
2016-02-01,"42,429",18,932
2016-03-01,"42,460",18,1238
2016-04-01,"42,490",18,1331
2016-05-01,"42,521",18,1453
2016-06-01,"42,551",18,1700
2016-07-01,"42,582",18,1341
2016-08-01,"42,613",18,1422
2016-09-01,"42,643",18,1652
2016-10-01,"42,674",18,1372
2016-11-01,"42,704",18,1817
2016-12-01,"42,735",18,1099
2017-01-01,"42,766",18,606
2017-02-01,"42,794",18,837
2017-03-01,"42,825",18,1002
2017-04-01,"42,855",18,905
2017-05-01,"42,886",18,1000
2017-06-01,"42,916",18,707
2017-07-01,"42,947",18,703
2017-08-01,"42,978",18,762
2017-09-01,"43,008",18,763
2017-10-01,"43,039",18,741
2017-11-01,"43,069",18,731
2017-12-01,"43,100",18,875
2018-01-01,"43,131",18,640
2018-02-01,"43,159",18,794
2018-03-01,"43,190",18,782
2018-04-01,"43,220",18,742
2018-05-01,"43,251",18,740
2018-06-01,"43,281",18,604
2018-07-01,"43,312",18,522
2018-08-01,"43,343",18,396
2018-09-01,"43,373",18,480
2018-10-01,"43,404",18,453
2018-11-01,"43,434",18,1131
2018-12-01,"43,465",18,790
2019-01-01,"43,496",18,557
2019-02-01,"43,524",18,573
2019-03-01,"43,555",18,611
2019-04-01,"43,585",18,585
2019-05-01,"43,616",18,605
2019-06-01,"43,646",18,675
2019-07-01,"43,677",18,720
2019-08-01,"43,708",18,620
2019-09-01,"43,738",18,700
2019-10-01,"43,769",18,0
2019-11-01,"43,799",18,0
2019-12-01,"43,830",18,0
2011-01-01,"40,574",19,0
2011-02-01,"40,602",19,0
2011-03-01,"40,633",19,0
2011-04-01,"40,663",19,0
2011-05-01,"40,694",19,0
2011-06-01,"40,724",19,0
2011-07-01,"40,755",19,0
2011-08-01,"40,786",19,0
2011-09-01,"40,816",19,0
2011-10-01,"40,847",19,0
2011-11-01,"40,877",19,0
2011-12-01,"40,908",19,0
2012-01-01,"40,939",19,0
2012-02-01,"40,968",19,0
2012-03-01,"40,999",19,0
2012-04-01,"41,029",19,0
2012-05-01,"41,060",19,0
2012-06-01,"41,090",19,0
2012-07-01,"41,121",19,0
2012-08-01,"41,152",19,0
2012-09-01,"41,182",19,0
2012-10-01,"41,213",19,0
2012-11-01,"41,243",19,0
2012-12-01,"41,274",19,0
2013-01-01,"41,305",19,2
2013-02-01,"41,333",19,17
2013-03-01,"41,364",19,26
2013-04-01,"41,394",19,55
2013-05-01,"41,425",19,58
2013-06-01,"41,455",19,42
2013-07-01,"41,486",19,54
2013-08-01,"41,517",19,44
2013-09-01,"41,547",19,51
2013-10-01,"41,578",19,71
2013-11-01,"41,608",19,68
2013-12-01,"41,639",19,38
2014-01-01,"41,670",19,27
2014-02-01,"41,698",19,24
2014-03-01,"41,729",19,18
2014-04-01,"41,759",19,31
2014-05-01,"41,790",19,46
2014-06-01,"41,820",19,28
2014-07-01,"41,851",19,41
2014-08-01,"41,882",19,46
2014-09-01,"41,912",19,42
2014-10-01,"41,943",19,34
2014-11-01,"41,973",19,43
2014-12-01,"42,004",19,63
2015-01-01,"42,035",19,28
2015-02-01,"42,063",19,12
2015-03-01,"42,094",19,5
2015-04-01,"42,124",19,5
2015-05-01,"42,155",19,5
2015-06-01,"42,185",19,4
2015-07-01,"42,216",19,1
2015-08-01,"42,247",19,2
2015-09-01,"42,277",19,0
2015-10-01,"42,308",19,0
2015-11-01,"42,338",19,1
2015-12-01,"42,369",19,1
2016-01-01,"42,400",19,0
2016-02-01,"42,429",19,0
2016-03-01,"42,460",19,0
2016-04-01,"42,490",19,0
2016-05-01,"42,521",19,0
2016-06-01,"42,551",19,0
2016-07-01,"42,582",19,0
2016-08-01,"42,613",19,0
2016-09-01,"42,643",19,0
2016-10-01,"42,674",19,0
2016-11-01,"42,704",19,0
2016-12-01,"42,735",19,0
2017-01-01,"42,766",19,0
2017-02-01,"42,794",19,0
2017-03-01,"42,825",19,0
2017-04-01,"42,855",19,0
2017-05-01,"42,886",19,0
2017-06-01,"42,916",19,0
2017-07-01,"42,947",19,0
2017-08-01,"42,978",19,0
2017-09-01,"43,008",19,0
2017-10-01,"43,039",19,0
2017-11-01,"43,069",19,0
2017-12-01,"43,100",19,0
2018-01-01,"43,131",19,0
2018-02-01,"43,159",19,0
2018-03-01,"43,190",19,0
2018-04-01,"43,220",19,0
2018-05-01,"43,251",19,0
2018-06-01,"43,281",19,0
2018-07-01,"43,312",19,0
2018-08-01,"43,343",19,0
2018-09-01,"43,373",19,0
2018-10-01,"43,404",19,0
2018-11-01,"43,434",19,0
2018-12-01,"43,465",19,0
2019-01-01,"43,496",19,0
2019-02-01,"43,524",19,0
2019-03-01,"43,555",19,0
2019-04-01,"43,585",19,0
2019-05-01,"43,616",19,0
2019-06-01,"43,646",19,0
2019-07-01,"43,677",19,0
2019-08-01,"43,708",19,0
2019-09-01,"43,738",19,0
2019-10-01,"43,769",19,0
2019-11-01,"43,799",19,0
2019-12-01,"43,830",19,0
2011-01-01,"40,574",20,0
2011-02-01,"40,602",20,0
2011-03-01,"40,633",20,0
2011-04-01,"40,663",20,0
2011-05-01,"40,694",20,0
2011-06-01,"40,724",20,0
2011-07-01,"40,755",20,0
2011-08-01,"40,786",20,0
2011-09-01,"40,816",20,0
2011-10-01,"40,847",20,0
2011-11-01,"40,877",20,0
2011-12-01,"40,908",20,0
2012-01-01,"40,939",20,0
2012-02-01,"40,968",20,0
2012-03-01,"40,999",20,0
2012-04-01,"41,029",20,0
2012-05-01,"41,060",20,0
2012-06-01,"41,090",20,0
2012-07-01,"41,121",20,0
2012-08-01,"41,152",20,0
2012-09-01,"41,182",20,0
2012-10-01,"41,213",20,0
2012-11-01,"41,243",20,0
2012-12-01,"41,274",20,0
2013-01-01,"41,305",20,0
2013-02-01,"41,333",20,0
2013-03-01,"41,364",20,0
2013-04-01,"41,394",20,0
2013-05-01,"41,425",20,0
2013-06-01,"41,455",20,0
2013-07-01,"41,486",20,0
2013-08-01,"41,517",20,0
2013-09-01,"41,547",20,0
2013-10-01,"41,578",20,0
2013-11-01,"41,608",20,0
2013-12-01,"41,639",20,0
2014-01-01,"41,670",20,0
2014-02-01,"41,698",20,0
2014-03-01,"41,729",20,0
2014-04-01,"41,759",20,0
2014-05-01,"41,790",20,0
2014-06-01,"41,820",20,0
2014-07-01,"41,851",20,0
2014-08-01,"41,882",20,0
2014-09-01,"41,912",20,0
2014-10-01,"41,943",20,0
2014-11-01,"41,973",20,0
2014-12-01,"42,004",20,0
2015-01-01,"42,035",20,0
2015-02-01,"42,063",20,0
2015-03-01,"42,094",20,0
2015-04-01,"42,124",20,0
2015-05-01,"42,155",20,0
2015-06-01,"42,185",20,0
2015-07-01,"42,216",20,0
2015-08-01,"42,247",20,0
2015-09-01,"42,277",20,0
2015-10-01,"42,308",20,0
2015-11-01,"42,338",20,0
2015-12-01,"42,369",20,0
2016-01-01,"42,400",20,0
2016-02-01,"42,429",20,0
2016-03-01,"42,460",20,0
2016-04-01,"42,490",20,0
2016-05-01,"42,521",20,0
2016-06-01,"42,551",20,0
2016-07-01,"42,582",20,0
2016-08-01,"42,613",20,0
2016-09-01,"42,643",20,0
2016-10-01,"42,674",20,0
2016-11-01,"42,704",20,0
2016-12-01,"42,735",20,0
2017-01-01,"42,766",20,0
2017-02-01,"42,794",20,0
2017-03-01,"42,825",20,0
2017-04-01,"42,855",20,0
2017-05-01,"42,886",20,0
2017-06-01,"42,916",20,0
2017-07-01,"42,947",20,34
2017-08-01,"42,978",20,15
2017-09-01,"43,008",20,52
2017-10-01,"43,039",20,34
2017-11-01,"43,069",20,459
2017-12-01,"43,100",20,527
2018-01-01,"43,131",20,604
2018-02-01,"43,159",20,911
2018-03-01,"43,190",20,1131
2018-04-01,"43,220",20,1129
2018-05-01,"43,251",20,1639
2018-06-01,"43,281",20,1495
2018-07-01,"43,312",20,1542
2018-08-01,"43,343",20,1462
2018-09-01,"43,373",20,1997
2018-10-01,"43,404",20,2025
2018-11-01,"43,434",20,1897
2018-12-01,"43,465",20,2770
2019-01-01,"43,496",20,1192
2019-02-01,"43,524",20,1213
2019-03-01,"43,555",20,1311
2019-04-01,"43,585",20,981
2019-05-01,"43,616",20,816
2019-06-01,"43,646",20,1030
2019-07-01,"43,677",20,800
2019-08-01,"43,708",20,840
2019-09-01,"43,738",20,400
2019-10-01,"43,769",20,595
2019-11-01,"43,799",20,795
2019-12-01,"43,830",20,755
2011-01-01,"40,574",21,0
2011-02-01,"40,602",21,0
2011-03-01,"40,633",21,0
2011-04-01,"40,663",21,0
2011-05-01,"40,694",21,0
2011-06-01,"40,724",21,0
2011-07-01,"40,755",21,0
2011-08-01,"40,786",21,0
2011-09-01,"40,816",21,0
2011-10-01,"40,847",21,0
2011-11-01,"40,877",21,0
2011-12-01,"40,908",21,0
2012-01-01,"40,939",21,0
2012-02-01,"40,968",21,0
2012-03-01,"40,999",21,0
2012-04-01,"41,029",21,0
2012-05-01,"41,060",21,0
2012-06-01,"41,090",21,0
2012-07-01,"41,121",21,7
2012-08-01,"41,152",21,9
2012-09-01,"41,182",21,16
2012-10-01,"41,213",21,16
2012-11-01,"41,243",21,26
2012-12-01,"41,274",21,19
2013-01-01,"41,305",21,8
2013-02-01,"41,333",21,15
2013-03-01,"41,364",21,23
2013-04-01,"41,394",21,22
2013-05-01,"41,425",21,15
2013-06-01,"41,455",21,208
2013-07-01,"41,486",21,63
2013-08-01,"41,517",21,66
2013-09-01,"41,547",21,35
2013-10-01,"41,578",21,40
2013-11-01,"41,608",21,23
2013-12-01,"41,639",21,51
2014-01-01,"41,670",21,30
2014-02-01,"41,698",21,33
2014-03-01,"41,729",21,31
2014-04-01,"41,759",21,50
2014-05-01,"41,790",21,33
2014-06-01,"41,820",21,38
2014-07-01,"41,851",21,42
2014-08-01,"41,882",21,55
2014-09-01,"41,912",21,29
2014-10-01,"41,943",21,23
2014-11-01,"41,973",21,5
2014-12-01,"42,004",21,32
2015-01-01,"42,035",21,0
2015-02-01,"42,063",21,0
2015-03-01,"42,094",21,0
2015-04-01,"42,124",21,0
2015-05-01,"42,155",21,0
2015-06-01,"42,185",21,0
2015-07-01,"42,216",21,0
2015-08-01,"42,247",21,0
2015-09-01,"42,277",21,0
2015-10-01,"42,308",21,0
2015-11-01,"42,338",21,0
2015-12-01,"42,369",21,0
2016-01-01,"42,400",21,0
2016-02-01,"42,429",21,0
2016-03-01,"42,460",21,0
2016-04-01,"42,490",21,0
2016-05-01,"42,521",21,0
2016-06-01,"42,551",21,0
2016-07-01,"42,582",21,0
2016-08-01,"42,613",21,0
2016-09-01,"42,643",21,0
2016-10-01,"42,674",21,0
2016-11-01,"42,704",21,0
2016-12-01,"42,735",21,0
2017-01-01,"42,766",21,0
2017-02-01,"42,794",21,0
2017-03-01,"42,825",21,0
2017-04-01,"42,855",21,0
2017-05-01,"42,886",21,0
2017-06-01,"42,916",21,0
2017-07-01,"42,947",21,0
2017-08-01,"42,978",21,0
2017-09-01,"43,008",21,0
2017-10-01,"43,039",21,0
2017-11-01,"43,069",21,0
2017-12-01,"43,100",21,0
2018-01-01,"43,131",21,0
2018-02-01,"43,159",21,0
2018-03-01,"43,190",21,0
2018-04-01,"43,220",21,0
2018-05-01,"43,251",21,0
2018-06-01,"43,281",21,0
2018-07-01,"43,312",21,0
2018-08-01,"43,343",21,0
2018-09-01,"43,373",21,0
2018-10-01,"43,404",21,0
2018-11-01,"43,434",21,0
2018-12-01,"43,465",21,0
2019-01-01,"43,496",21,0
2019-02-01,"43,524",21,0
2019-03-01,"43,555",21,0
2019-04-01,"43,585",21,0
2019-05-01,"43,616",21,0
2019-06-01,"43,646",21,0
2019-07-01,"43,677",21,0
2019-08-01,"43,708",21,0
2019-09-01,"43,738",21,0
2019-10-01,"43,769",21,0
2019-11-01,"43,799",21,0
2019-12-01,"43,830",21,0
2011-01-01,"40,574",22,0
2011-02-01,"40,602",22,0
2011-03-01,"40,633",22,0
2011-04-01,"40,663",22,0
2011-05-01,"40,694",22,0
2011-06-01,"40,724",22,0
2011-07-01,"40,755",22,0
2011-08-01,"40,786",22,0
2011-09-01,"40,816",22,0
2011-10-01,"40,847",22,0
2011-11-01,"40,877",22,0
2011-12-01,"40,908",22,0
2012-01-01,"40,939",22,0
2012-02-01,"40,968",22,0
2012-03-01,"40,999",22,0
2012-04-01,"41,029",22,0
2012-05-01,"41,060",22,0
2012-06-01,"41,090",22,0
2012-07-01,"41,121",22,0
2012-08-01,"41,152",22,0
2012-09-01,"41,182",22,0
2012-10-01,"41,213",22,0
2012-11-01,"41,243",22,0
2012-12-01,"41,274",22,0
2013-01-01,"41,305",22,0
2013-02-01,"41,333",22,0
2013-03-01,"41,364",22,0
2013-04-01,"41,394",22,0
2013-05-01,"41,425",22,0
2013-06-01,"41,455",22,0
2013-07-01,"41,486",22,0
2013-08-01,"41,517",22,0
2013-09-01,"41,547",22,0
2013-10-01,"41,578",22,0
2013-11-01,"41,608",22,0
2013-12-01,"41,639",22,0
2014-01-01,"41,670",22,0
2014-02-01,"41,698",22,0
2014-03-01,"41,729",22,0
2014-04-01,"41,759",22,0
2014-05-01,"41,790",22,0
2014-06-01,"41,820",22,0
2014-07-01,"41,851",22,0
2014-08-01,"41,882",22,0
2014-09-01,"41,912",22,0
2014-10-01,"41,943",22,0
2014-11-01,"41,973",22,0
2014-12-01,"42,004",22,0
2015-01-01,"42,035",22,0
2015-02-01,"42,063",22,0
2015-03-01,"42,094",22,0
2015-04-01,"42,124",22,0
2015-05-01,"42,155",22,0
2015-06-01,"42,185",22,0
2015-07-01,"42,216",22,0
2015-08-01,"42,247",22,0
2015-09-01,"42,277",22,0
2015-10-01,"42,308",22,0
2015-11-01,"42,338",22,0
2015-12-01,"42,369",22,0
2016-01-01,"42,400",22,0
2016-02-01,"42,429",22,0
2016-03-01,"42,460",22,0
2016-04-01,"42,490",22,0
2016-05-01,"42,521",22,0
2016-06-01,"42,551",22,0
2016-07-01,"42,582",22,0
2016-08-01,"42,613",22,0
2016-09-01,"42,643",22,0
2016-10-01,"42,674",22,0
2016-11-01,"42,704",22,0
2016-12-01,"42,735",22,0
2017-01-01,"42,766",22,0
2017-02-01,"42,794",22,0
2017-03-01,"42,825",22,5
2017-04-01,"42,855",22,19
2017-05-01,"42,886",22,75
2017-06-01,"42,916",22,58
2017-07-01,"42,947",22,43
2017-08-01,"42,978",22,66
2017-09-01,"43,008",22,36
2017-10-01,"43,039",22,28
2017-11-01,"43,069",22,23
2017-12-01,"43,100",22,79
2018-01-01,"43,131",22,22
2018-02-01,"43,159",22,178
2018-03-01,"43,190",22,218
2018-04-01,"43,220",22,180
2018-05-01,"43,251",22,217
2018-06-01,"43,281",22,143
2018-07-01,"43,312",22,180
2018-08-01,"43,343",22,43
2018-09-01,"43,373",22,11
2018-10-01,"43,404",22,128
2018-11-01,"43,434",22,136
2018-12-01,"43,465",22,134
2019-01-01,"43,496",22,73
2019-02-01,"43,524",22,54
2019-03-01,"43,555",22,94
2019-04-01,"43,585",22,63
2019-05-01,"43,616",22,63
2019-06-01,"43,646",22,152
2019-07-01,"43,677",22,105
2019-08-01,"43,708",22,125
2019-09-01,"43,738",22,135
2019-10-01,"43,769",22,373
2019-11-01,"43,799",22,216
2019-12-01,"43,830",22,168
2011-01-01,"40,574",23,0
2011-02-01,"40,602",23,0
2011-03-01,"40,633",23,0
2011-04-01,"40,663",23,0
2011-05-01,"40,694",23,0
2011-06-01,"40,724",23,0
2011-07-01,"40,755",23,0
2011-08-01,"40,786",23,0
2011-09-01,"40,816",23,0
2011-10-01,"40,847",23,0
2011-11-01,"40,877",23,0
2011-12-01,"40,908",23,0
2012-01-01,"40,939",23,0
2012-02-01,"40,968",23,0
2012-03-01,"40,999",23,0
2012-04-01,"41,029",23,0
2012-05-01,"41,060",23,0
2012-06-01,"41,090",23,0
2012-07-01,"41,121",23,0
2012-08-01,"41,152",23,0
2012-09-01,"41,182",23,0
2012-10-01,"41,213",23,0
2012-11-01,"41,243",23,0
2012-12-01,"41,274",23,0
2013-01-01,"41,305",23,0
2013-02-01,"41,333",23,0
2013-03-01,"41,364",23,0
2013-04-01,"41,394",23,0
2013-05-01,"41,425",23,0
2013-06-01,"41,455",23,0
2013-07-01,"41,486",23,0
2013-08-01,"41,517",23,0
2013-09-01,"41,547",23,0
2013-10-01,"41,578",23,0
2013-11-01,"41,608",23,0
2013-12-01,"41,639",23,0
2014-01-01,"41,670",23,0
2014-02-01,"41,698",23,0
2014-03-01,"41,729",23,0
2014-04-01,"41,759",23,0
2014-05-01,"41,790",23,0
2014-06-01,"41,820",23,0
2014-07-01,"41,851",23,0
2014-08-01,"41,882",23,0
2014-09-01,"41,912",23,0
2014-10-01,"41,943",23,0
2014-11-01,"41,973",23,0
2014-12-01,"42,004",23,0
2015-01-01,"42,035",23,0
2015-02-01,"42,063",23,0
2015-03-01,"42,094",23,0
2015-04-01,"42,124",23,0
2015-05-01,"42,155",23,0
2015-06-01,"42,185",23,0
2015-07-01,"42,216",23,0
2015-08-01,"42,247",23,0
2015-09-01,"42,277",23,0
2015-10-01,"42,308",23,0
2015-11-01,"42,338",23,0
2015-12-01,"42,369",23,0
2016-01-01,"42,400",23,0
2016-02-01,"42,429",23,0
2016-03-01,"42,460",23,0
2016-04-01,"42,490",23,0
2016-05-01,"42,521",23,0
2016-06-01,"42,551",23,0
2016-07-01,"42,582",23,0
2016-08-01,"42,613",23,0
2016-09-01,"42,643",23,0
2016-10-01,"42,674",23,0
2016-11-01,"42,704",23,0
2016-12-01,"42,735",23,0
2017-01-01,"42,766",23,0
2017-02-01,"42,794",23,0
2017-03-01,"42,825",23,0
2017-04-01,"42,855",23,0
2017-05-01,"42,886",23,0
2017-06-01,"42,916",23,0
2017-07-01,"42,947",23,0
2017-08-01,"42,978",23,0
2017-09-01,"43,008",23,0
2017-10-01,"43,039",23,0
2017-11-01,"43,069",23,0
2017-12-01,"43,100",23,0
2018-01-01,"43,131",23,0
2018-02-01,"43,159",23,0
2018-03-01,"43,190",23,0
2018-04-01,"43,220",23,0
2018-05-01,"43,251",23,0
2018-06-01,"43,281",23,0
2018-07-01,"43,312",23,0
2018-08-01,"43,343",23,0
2018-09-01,"43,373",23,0
2018-10-01,"43,404",23,0
2018-11-01,"43,434",23,0
2018-12-01,"43,465",23,0
2019-01-01,"43,496",23,0
2019-02-01,"43,524",23,16
2019-03-01,"43,555",23,127
2019-04-01,"43,585",23,77
2019-05-01,"43,616",23,91
2019-06-01,"43,646",23,116
2019-07-01,"43,677",23,150
2019-08-01,"43,708",23,130
2019-09-01,"43,738",23,190
2019-10-01,"43,769",23,171
2019-11-01,"43,799",23,448
2019-12-01,"43,830",23,207
2011-01-01,"40,574",24,0
2011-02-01,"40,602",24,0
2011-03-01,"40,633",24,0
2011-04-01,"40,663",24,0
2011-05-01,"40,694",24,0
2011-06-01,"40,724",24,0
2011-07-01,"40,755",24,0
2011-08-01,"40,786",24,0
2011-09-01,"40,816",24,0
2011-10-01,"40,847",24,0
2011-11-01,"40,877",24,0
2011-12-01,"40,908",24,0
2012-01-01,"40,939",24,0
2012-02-01,"40,968",24,0
2012-03-01,"40,999",24,0
2012-04-01,"41,029",24,0
2012-05-01,"41,060",24,0
2012-06-01,"41,090",24,0
2012-07-01,"41,121",24,0
2012-08-01,"41,152",24,0
2012-09-01,"41,182",24,0
2012-10-01,"41,213",24,0
2012-11-01,"41,243",24,0
2012-12-01,"41,274",24,0
2013-01-01,"41,305",24,0
2013-02-01,"41,333",24,0
2013-03-01,"41,364",24,0
2013-04-01,"41,394",24,0
2013-05-01,"41,425",24,0
2013-06-01,"41,455",24,0
2013-07-01,"41,486",24,0
2013-08-01,"41,517",24,0
2013-09-01,"41,547",24,0
2013-10-01,"41,578",24,0
2013-11-01,"41,608",24,0
2013-12-01,"41,639",24,0
2014-01-01,"41,670",24,0
2014-02-01,"41,698",24,0
2014-03-01,"41,729",24,0
2014-04-01,"41,759",24,0
2014-05-01,"41,790",24,0
2014-06-01,"41,820",24,0
2014-07-01,"41,851",24,0
2014-08-01,"41,882",24,0
2014-09-01,"41,912",24,0
2014-10-01,"41,943",24,0
2014-11-01,"41,973",24,0
2014-12-01,"42,004",24,0
2015-01-01,"42,035",24,0
2015-02-01,"42,063",24,0
2015-03-01,"42,094",24,0
2015-04-01,"42,124",24,0
2015-05-01,"42,155",24,0
2015-06-01,"42,185",24,0
2015-07-01,"42,216",24,0
2015-08-01,"42,247",24,0
2015-09-01,"42,277",24,0
2015-10-01,"42,308",24,0
2015-11-01,"42,338",24,15
2015-12-01,"42,369",24,145
2016-01-01,"42,400",24,175
2016-02-01,"42,429",24,200
2016-03-01,"42,460",24,275
2016-04-01,"42,490",24,250
2016-05-01,"42,521",24,235
2016-06-01,"42,551",24,225
2016-07-01,"42,582",24,375
2016-08-01,"42,613",24,235
2016-09-01,"42,643",24,260
2016-10-01,"42,674",24,255
2016-11-01,"42,704",24,285
2016-12-01,"42,735",24,325
2017-01-01,"42,766",24,190
2017-02-01,"42,794",24,175
2017-03-01,"42,825",24,295
2017-04-01,"42,855",24,280
2017-05-01,"42,886",24,220
2017-06-01,"42,916",24,255
2017-07-01,"42,947",24,205
2017-08-01,"42,978",24,185
2017-09-01,"43,008",24,190
2017-10-01,"43,039",24,210
2017-11-01,"43,069",24,135
2017-12-01,"43,100",24,195
2018-01-01,"43,131",24,52
2018-02-01,"43,159",24,54
2018-03-01,"43,190",24,78
2018-04-01,"43,220",24,38
2018-05-01,"43,251",24,67
2018-06-01,"43,281",24,62
2018-07-01,"43,312",24,60
2018-08-01,"43,343",24,20
2018-09-01,"43,373",24,15
2018-10-01,"43,404",24,5
2018-11-01,"43,434",24,5
2018-12-01,"43,465",24,4
2019-01-01,"43,496",24,4
2019-02-01,"43,524",24,71
2019-03-01,"43,555",24,7
2019-04-01,"43,585",24,46
2019-05-01,"43,616",24,40
2019-06-01,"43,646",24,30
2019-07-01,"43,677",24,35
2019-08-01,"43,708",24,40
2019-09-01,"43,738",24,45
2019-10-01,"43,769",24,46
2019-11-01,"43,799",24,45
2019-12-01,"43,830",24,54
2011-01-01,"40,574",25,0
2011-02-01,"40,602",25,0
2011-03-01,"40,633",25,0
2011-04-01,"40,663",25,0
2011-05-01,"40,694",25,0
2011-06-01,"40,724",25,0
2011-07-01,"40,755",25,0
2011-08-01,"40,786",25,0
2011-09-01,"40,816",25,0
2011-10-01,"40,847",25,0
2011-11-01,"40,877",25,0
2011-12-01,"40,908",25,0
2012-01-01,"40,939",25,0
2012-02-01,"40,968",25,0
2012-03-01,"40,999",25,0
2012-04-01,"41,029",25,0
2012-05-01,"41,060",25,0
2012-06-01,"41,090",25,0
